episod,score,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
644,40694.4561192,-49.9260920698,21.5451549176,0.0,2.43402180929,5.70314664918,0.0,-22.4657827945,10.0576306971,-19.9919834283,0.398239416934,-28.6778624066,0.0,900.160847584,101.847386693,900.0662034,899.925554042
645,44144.1444302,-30.1601345472,69.8971412181,0.0,2.12669797876,6.10145891319,0.0,-13.6591883492,23.5356331147,-20.8495742455,0.031556551427,-2.73146033348,0.0,899.46068661,900.061040921,900.122693809,899.811058061
646,30272.4157396,-64.8163751566,12.7028490233,0.0,2.75438182924,3.32676687325,0.0,-20.3818362147,5.33304392256,-20.1050157186,0.464095479166,-28.819550169,0.0,899.502383741,6.74758590723,900.486694172,899.920986659
647,11535.5921924,-17.4960231986,-1.76562832959,0.0,1.20206783344,1.14231769203,0.0,-19.2859085981,-3.98472666315,-16.899832562,1.08523317571,-28.4401373024,0.0,899.701021586,160.665837193,900.984257364,900.344741973
648,12195.6590775,-12.689703203,-2.19976927581,0.0,1.30664274017,4.48685138472,0.0,-15.4787426229,-3.51246173124,-18.5660600684,1.51371607464,-28.4525014732,0.0,900.332926935,161.482206438,899.649054552,900.309319085
649,11404.8198813,-7.53484765523,-1.66114268282,0.0,1.05614711885,2.80408889741,0.0,-9.7114132867,-4.64579048711,-21.6437223439,1.60504175928,-27.9583181371,0.0,893.584765731,193.363641186,900.236461146,899.072746132
650,10923.3470542,-5.81488583461,-1.46038546586,0.0,1.14423095234,3.9536239476,0.0,-9.48231570409,-3.49847391854,-21.3571850647,2.20718338595,-26.9626098026,0.0,881.452869023,252.070818164,897.274695249,899.636109901
651,11316.3287616,-4.65133251394,-1.3527213583,0.0,1.3379041904,3.40770185874,0.0,-7.6805536205,-3.42201987488,-21.3931795865,2.75307080975,-26.2362523107,0.0,867.470605346,236.069943948,900.047680705,899.940539355
652,11359.2592457,-4.0897193363,-1.26926164095,0.0,1.5218884234,3.07382773605,0.0,-6.96238235905,-3.16139738208,-20.9364042655,3.19622536605,-26.2900301057,0.0,857.944912591,243.684944868,900.053343744,899.082661482
653,11329.5804658,-4.34237253083,-1.38842773073,0.0,1.49107060895,3.20960534309,0.0,-7.23841054578,-3.37878029758,-21.0798627013,3.14701082633,-26.4642558467,0.0,862.972589631,246.883378032,899.590436871,900.462447342
654,11278.8918788,-4.84023822062,-1.27745031449,0.0,1.29431359869,3.43363885258,0.0,-7.97503392254,-3.23867094162,-21.4339531633,2.70478336513,-26.3843572262,0.0,871.198945149,241.199896333,899.361713959,900.021007052
655,11266.5240034,-4.74797988112,-1.30083605793,0.0,1.2996802303,3.42172802025,0.0,-7.82474991058,-3.30666966053,-21.4155169251,2.71053022154,-26.3714938297,0.0,870.106386907,235.771389949,899.930223016,900.556384628
656,11314.5194345,-4.12957702782,-1.38919649133,0.0,1.53580282556,3.13647652308,0.0,-6.72574220456,-3.422407902,-20.9662553477,3.231457051,-26.5108979282,0.0,863.785966157,242.083898663,899.485215402,899.660812123
657,11321.9926487,-4.45770360063,-1.37512694506,0.0,1.40501717494,3.29705905509,0.0,-7.38035423937,-3.5243479916,-21.2794105795,2.89999755807,-26.2408189699,0.0,870.995510804,251.190183579,900.66077037,900.236716667
658,11244.4774526,-4.78504635999,-1.31801986288,0.0,1.27398290527,3.45179408228,0.0,-7.73016041487,-3.33160572916,-21.482127934,2.64174881305,-26.5461197155,0.0,875.192425123,245.084065356,899.937875061,900.092465907
659,11114.4499148,-5.17790038689,-1.3656770166,0.0,1.24686449235,3.55704592089,0.0,-8.58363888059,-3.31677469127,-21.2850565427,2.49442127838,-26.848840201,0.0,881.313085712,240.858519516,899.795447104,899.599198362
660,12154.4990166,-6.3197780461,-1.59343063554,0.0,1.23062911723,2.21144565036,0.0,-8.94149755887,-4.90245120573,-22.1490872353,2.10260331782,-27.0685351731,0.0,891.782163397,288.188387532,900.102733356,899.909570579
661,12202.6524186,-6.24103416101,-1.65054896575,0.0,1.21069754439,2.3030233711,0.0,-8.44594542025,-5.0147455602,-22.3772172596,1.99163980739,-27.048906535,0.0,891.917811166,295.479840799,900.481794812,899.164679365
662,11057.9953592,-5.26073303208,-1.38014860335,0.0,1.10486168938,3.8913309091,0.0,-7.94661359634,-3.39014709171,-21.8170365635,2.2644046333,-26.9857756729,0.0,877.852756571,241.309155626,896.598585955,899.667227581
663,11234.3129179,-4.39856398321,-1.49290706469,0.0,1.33493108429,3.5189746808,0.0,-6.6015470145,-3.70830714921,-21.5358348595,2.70939967799,-26.5734542583,0.0,872.600666552,237.252025211,900.044222278,899.714897206
664,11321.5218331,-4.19681779728,-1.33850071269,0.0,1.34437616059,3.37384241108,0.0,-6.34801459134,-3.48450457659,-21.6233323455,2.89072856937,-26.3543899505,0.0,870.180287491,254.732043931,898.939078348,899.645938457
665,11323.6415662,-3.75453428895,-1.35111405978,0.0,1.49486558372,3.12036618926,0.0,-5.58737718316,-3.49875296833,-21.2382861708,3.24880858485,-26.4441156968,0.0,863.285952757,261.856539668,899.473451561,899.954354317
666,11397.7102289,-3.91300833638,-1.32685414183,0.0,1.49811290163,3.14800744351,0.0,-6.09845609352,-3.38811870319,-21.2553449629,3.26290204766,-26.341568907,0.0,868.145145071,293.663582649,899.271877322,899.789079661
667,11189.2377448,-4.51080522606,-1.58117969544,0.0,1.42513768103,3.5088135051,0.0,-6.77722777608,-3.85851064077,-21.3546699378,2.90650147015,-26.4373877719,0.0,876.737536078,290.407258609,899.626599975,900.775787595
668,11116.9608995,-4.46684480524,-1.69777380203,0.0,1.45752255815,3.52008207048,0.0,-6.54120355149,-4.11335497534,-21.2035934587,2.90145543706,-26.5234384848,0.0,875.376799874,278.7712359,899.821058049,900.333144193
669,11144.3266253,-4.76115980279,-1.54139860951,0.0,1.3645549796,3.56754085551,0.0,-7.33368222118,-3.74360243854,-21.3218688874,2.75106087754,-26.6111338411,0.0,880.573206008,294.837617544,899.211488856,899.99611734
670,12099.9834511,-5.86319156633,-1.95277927969,0.0,1.44951347787,2.2862498463,0.0,-7.81234041939,-5.88234930847,-21.6582460506,2.50016110638,-26.3376353344,0.0,892.009605379,382.635439346,899.188294118,900.003362053
671,11900.2780103,-6.11047399141,-1.79561135669,0.0,1.21739434859,2.60753237698,0.0,-6.9483318271,-5.30165712318,-22.2982357673,2.15090773352,-27.160549701,0.0,892.245050967,329.304447797,898.945691894,899.813549698
672,11088.6995494,-4.16064265466,-1.80341676699,0.0,1.52818232423,3.50698418293,0.0,-5.64988226863,-4.3639777086,-21.13239748,2.99671496964,-26.2734669403,0.0,869.399513278,289.454217574,899.42102976,899.709083136
673,12137.4026905,-5.33246961855,-2.17280733756,0.0,1.50095453362,2.37831947789,0.0,-6.23132688061,-6.38862918436,-21.7091518935,2.50000711533,-26.1114833548,0.0,888.63708012,392.281924525,900.085353496,900.211729216
674,11688.1000723,-5.91358742534,-2.24567240576,0.0,1.4407652495,2.66579516135,0.0,-6.22729640831,-6.32135985998,-21.3987362997,2.36246713838,-27.0746853837,0.0,890.930118852,336.27041487,899.722149246,900.273320496
675,11278.8458655,-5.9934391485,-2.34078475558,0.0,1.46518608673,2.6885556462,0.0,-5.95417728962,-6.37133591635,-20.7647365684,2.35507844378,-27.6329338369,0.0,890.47276214,259.321584755,899.786061345,900.166131161
676,11470.1864228,-6.18772306538,-2.24489117218,0.0,1.40072216884,2.69889218589,0.0,-6.54250883462,-6.22048159471,-21.1714129817,2.23252482355,-27.4509677817,0.0,892.606283459,296.046103548,899.678107439,900.011545887
677,11712.5706559,-10.141651115,-2.47562004672,0.0,1.39958551915,6.08705240003,0.0,-13.1401849174,-5.17390520904,-19.1956067234,1.71735540404,-28.036767371,0.0,899.191203354,238.62169152,900.12642265,900.470473416
678,11756.0949042,-17.232097952,-2.93907189771,0.0,1.67762122906,5.80638081734,0.0,-18.2602322654,-4.11285640554,-15.8021019012,1.41894588069,-28.6119745023,0.0,900.522549023,133.643129386,900.008736213,900.312235712
679,11996.6637702,-12.8654780694,-3.01607022634,0.0,1.64529782074,3.10133790449,0.0,-12.2526146307,-5.13388809484,-17.1167622791,1.5173049831,-27.4704834576,0.0,899.733902682,344.674484183,900.060908562,899.568496512
680,11981.9504457,-22.9062762091,-2.63935635554,0.0,1.79798611818,0.75219054481,0.0,-20.4763229939,-4.11091167495,-14.2273750069,1.16398470017,-28.5249254683,0.0,899.960231478,151.938316285,900.258886338,899.923041524
681,22509.2934771,-49.3019467423,6.08371375394,0.0,3.88895021619,4.82292752367,0.0,-19.6014405461,2.48174415584,-18.4897570115,0.962272104574,-28.8156302102,0.0,899.516443335,19.1086590409,899.448780337,899.764602119
682,46304.8593297,-11.2809843333,43.0202136331,0.0,4.64834044972,2.90598242115,0.0,4.96888623359,28.2870838317,-39.9401519091,1.19978641988,-4.93787374295,0.0,900.110895947,900.605670035,900.053368241,900.494337733
683,19976.1880184,-53.6897733111,18.0227553243,0.0,4.57694513184,0.542443541268,0.0,-23.0673804148,11.351935018,-19.9787563568,1.08049598475,-28.8134500623,0.0,899.519431586,0.278324590396,899.985336797,900.167973197
684,13086.7437845,-25.1695752477,-5.46518730256,0.0,3.44671468676,0.843964136178,0.0,-18.5161650544,-5.34883925964,-18.9724312645,1.85373827064,-20.2590043659,0.0,899.808249607,783.489236486,899.83849789,900.270373488
685,12345.1065937,-22.9762054364,-6.02411311119,0.0,3.51199611515,0.498592233418,0.0,-19.8315644733,-5.51171363314,-14.0223099635,1.8102087329,-21.2772435451,0.0,899.394608183,696.274800224,900.055306172,899.622624353
686,11893.4988496,-13.8816450252,-6.32720310842,0.0,3.40895384514,0.646653395383,0.0,-14.4283370673,-7.03210599521,-14.6072909299,2.22876972545,-21.6824966547,0.0,900.463070302,684.828368034,900.383895833,900.75119839
687,11739.6019874,-7.8255131379,-6.18348947374,0.0,3.3585377794,1.68981588061,0.0,-6.53479212957,-8.146051686,-18.3094306042,2.77359127557,-21.3022062282,0.0,897.897385299,778.412307101,900.006584236,899.964404881
688,11609.105649,-6.12054743048,-6.47160433024,0.0,3.65735298104,0.908604608037,0.0,-3.51186776676,-9.10881315318,-18.1858807231,2.85836075365,-21.6237123711,0.0,893.951459546,753.77355599,900.610232035,899.273335289
689,11085.6951935,-2.71124151044,-5.95912674205,0.0,4.14208357767,4.76650403855,0.0,-0.570220424841,-9.39177041248,-16.8626353942,4.09782867604,-24.1997441378,0.0,875.518831494,434.909930648,896.318359276,899.615230532
690,10883.0981994,-0.121397454716,-5.48012910432,0.0,4.93194044124,6.21273867237,0.0,0.584711558459,-8.85358689025,-17.0101430433,5.43761860436,-20.9423715889,0.0,732.646984597,389.640686279,895.501152799,899.512313406
691,11535.7935961,1.85830268201,-5.31692752937,0.0,0.279471648045,2.24876915497,0.0,2.47449400922,-8.78917076313,-14.9997579742,6.02252231845,-17.1100893407,0.0,891.010957527,872.314429455,900.704022836,900.031141612
692,11459.7519835,2.34596916917,-5.112393039,0.0,0.558006117739,2.79414365622,0.0,1.91905295207,-7.68035069545,-15.448841889,6.38745160337,-16.2258536524,0.0,899.695699181,897.147813281,900.072616731,900.32748065
693,10958.9451714,2.63036018363,-5.13689352245,0.0,0.747357939043,2.6318303892,0.0,2.32890941895,-7.22753924071,-14.5818931997,6.75687978593,-16.449479532,0.0,877.403101343,867.03182647,898.373453809,899.986354632
694,11189.1363977,3.53949851295,-4.84084223406,0.0,1.64153786889,2.68373721653,0.0,1.93619458992,-7.59432800925,-14.975704973,8.56675346144,-13.4438941291,0.0,793.522177718,767.181971235,861.051717814,894.46830763
695,10750.9692793,4.20562274388,-4.60356967347,0.0,0.817115022843,1.22364958804,0.0,4.07231517226,-5.61536360896,-17.7898973735,8.50487330723,-16.8677033151,0.0,781.965048455,710.876026043,828.583805535,882.973214993
696,11546.8364483,4.61214436165,-4.91892686388,0.0,2.25697241852,3.0747851956,0.0,5.89720367061,-11.1653023468,-15.6885515213,6.9109229965,-11.4018321752,0.0,878.885531237,867.204396967,896.508917926,899.671314599
697,11115.982067,5.31850975962,-3.88280800616,0.0,1.15689209386,1.17267492913,0.0,1.91435536066,-4.04208278419,-18.0024946676,6.86130587667,-13.1693661642,0.0,881.875960095,844.725756938,889.958999239,899.89574508
698,10922.8885119,5.88921671346,-4.96665445271,0.0,1.06261155855,2.22985741952,0.0,6.22403927139,-10.2480631218,-23.1297779055,6.49619498333,-12.9096780748,0.0,888.688054299,857.060470639,892.112001043,900.034542964
699,11325.1119672,6.53760806897,-2.96826164525,0.0,1.03748656265,0.351489687286,0.0,3.30799374624,-1.1843741634,-17.221114371,5.61741842788,-10.6888793112,0.0,898.488076077,887.417613819,898.504033659,900.08352774
700,11725.8187731,6.82614456412,-3.79386993535,0.0,0.862208951266,1.13134721181,0.0,3.43494948325,-5.61862929247,-22.9195235488,5.31024662091,-10.4086699339,0.0,898.560064012,890.252686712,898.544022153,899.966855177
701,11406.2459639,6.98005418893,-4.16096718848,0.0,1.02332162087,0.966827814085,0.0,3.7582635728,-6.30539134062,-21.7466375279,5.3670033887,-10.5564489456,0.0,898.184558045,885.018614496,898.413201717,900.021475734
702,10784.067908,6.39579723544,-2.77573057725,0.0,1.31084161327,1.14741763246,0.0,0.411584636017,-4.57526851243,-20.3407083205,5.46348561477,-10.0996226128,0.0,898.96803515,888.796497089,898.026622223,899.468719151
703,10805.6371544,6.72809336412,1.20276806042,0.0,1.81493292341,6.1066812598,0.0,-0.367337920331,9.39479049499,-13.5913192663,4.4607052976,-7.40563913442,0.0,899.768963954,899.283520127,900.190421656,899.776197081
704,11094.0910167,6.81832370315,1.80293305027,0.0,1.58919280198,0.130794264898,0.0,-2.23591406649,8.05193221249,-14.9983191804,4.16283362461,-7.04768155723,0.0,899.401142059,900.074242722,900.152060502,900.453678013
705,10711.0026773,6.51316309195,2.66711198626,0.0,1.5837036475,0.104761313715,0.0,-2.53342760494,9.04348921588,-13.7410049919,4.14356537571,-7.30920463988,0.0,900.132083454,900.214145651,899.809640806,899.813433462
706,10234.0675607,7.37825842772,6.79591137447,0.0,1.73958195972,5.02496501335,0.0,5.73221050593,15.8620475737,-8.37893945495,3.42504170773,-5.65155474666,0.0,899.768467702,900.080093378,900.089394247,900.190902864
707,10204.4155416,11.9780951652,12.1391462283,0.0,2.6339129576,3.30119589457,0.0,20.7430673538,10.6882911561,-3.81725292094,2.73355475774,-4.26092029643,0.0,900.0476546,899.700471862,900.379387885,899.849824417
708,11817.3364446,21.9010362772,7.26401937403,0.0,4.10866117169,0.287172118977,0.0,-6.8703653204,-11.298816786,-12.3164541343,1.55123169349,-2.17670323448,0.0,900.455765606,899.433841157,899.92955929,900.09040654
709,11316.8147577,3.5954132226,9.48123542698,0.0,1.08313071181,1.78252036473,0.0,-7.10811362313,3.53321546801,-21.5748551098,3.21949200723,-8.23367865781,0.0,900.90865692,899.55300017,899.334579296,899.589051582
710,10567.1043115,3.68881010486,11.1360745048,0.0,1.16775232945,1.70845003274,0.0,-2.74254638459,4.40100347867,-15.1315762687,2.8187679266,-8.24862580514,0.0,900.052169473,899.141756481,899.809527563,899.396652882
711,10131.848402,21.8906350632,15.3414630219,0.0,5.28847642816,1.50872460777,0.0,14.7693601954,32.283607919,-9.01938341484,2.58530158447,-3.41814269448,0.0,899.700348893,899.930405954,900.268907828,900.259878381
712,9786.14692422,21.1752021033,16.0008690722,0.0,5.62306725832,1.18933250678,0.0,10.1079252424,29.7408821446,-9.63063174486,2.64789652561,-3.38138735347,0.0,899.683217531,899.254828689,900.224973405,899.47669702
713,10407.0493756,-10.6629230423,4.696401722,0.0,0.973410881379,4.02448629203,0.0,-8.86677634116,4.44666849392,-13.9184363196,2.75881123314,-28.8437180453,0.0,900.223227642,9.60759986219,900.099195235,900.292720773
714,10938.0990003,-12.9394172607,-0.737208359809,0.0,0.99180004578,4.54613019184,0.0,-10.4756230662,-1.04518269387,-14.9384525441,2.57372176107,-21.4459264092,0.0,899.702294277,813.175307954,900.485646334,899.88011613
715,10506.4766402,-11.3520714498,-3.01922328908,0.0,0.873757917363,4.61458574703,0.0,-3.11116952753,-4.65171281875,-16.8055940977,2.7111556661,-17.8236953027,0.0,899.553642128,822.039105065,900.06675672,899.842580864
716,10962.6373394,-12.5526384095,-1.65839499404,0.0,0.739200358912,1.70574766402,0.0,-13.8883517391,-2.32267360447,-16.7645025061,2.57409881406,-21.7537888867,0.0,900.047833344,708.907746888,900.675602423,899.332658479
717,32156.3898299,91.1968427441,-126.730247524,26.7650695875,3.04966610548,1.77097827735,0.0,38.7363746402,-60.7886403909,85.6749753096,0.999643184963,-0.825982435774,0.0,900.171200092,900.489003932,900.472314396,900.443520729
718,10723.4094442,-4.63057438855,-2.89674704079,0.0,1.68277507961,5.93240551932,0.0,-6.25291305465,4.60248248848,-10.1582101493,4.00721002041,-16.3279303629,0.0,871.874904257,721.760833943,899.934758486,900.280360576
719,10804.0619869,-7.36241572632,8.81461282503,0.0,0.589649692526,0.436630572754,0.0,-5.926509045,5.388730233,-15.0395754787,2.2332459313,-28.8266466879,0.0,899.923104392,6.3122184576,900.562774576,900.302910287
720,10435.4809246,3.27432286801,-3.68087666988,0.0,4.80507318514,4.74689202587,0.0,1.95175625451,-3.33834745172,-17.5234959152,7.90100321552,-13.8342187111,0.0,890.823960723,836.891409452,899.245330187,899.534567259
721,10736.9445775,-3.59143959209,4.57303177222,0.0,0.869823302483,6.27261037971,0.0,-3.67115443078,2.62350173512,-14.5534144827,2.57752447425,-28.7261298137,0.0,897.72133075,42.0483714377,899.288168736,899.972293161
722,12690.6552041,4.7169297805,7.68323344708,0.0,1.74871014171,4.9298940082,0.0,5.74212880858,15.5251060977,-8.91344927229,2.35965115434,-8.00851485042,0.0,899.101506265,898.407387018,900.133229293,899.760272767
723,10521.0021657,1.14627085862,-2.80816464216,0.0,4.435058788,2.99528436312,0.0,-0.257367491018,-2.71315344038,-15.2527527691,0.174982162124,-17.9461796807,0.0,331.208315125,411.664858406,785.228225188,529.957307119
724,11060.3297511,-3.17288519466,2.55601485108,0.0,0.310134148051,0.677585379325,0.0,-3.18275437887,1.60186732047,-15.8432431243,2.34638017849,-28.128377368,0.0,883.044130418,194.737711068,899.810322248,899.668940855
725,10355.6120128,-4.1304957298,1.17174677009,0.0,5.99355971886,4.3542268416,0.0,-3.35671656866,0.51577660017,-13.7024375586,2.54401594826,-28.8238274824,0.0,900.093743335,0.0510769514656,900.879919467,900.381454901
726,10814.4593573,-3.89001695799,0.033172417614,0.0,5.84359968643,0.127651484653,0.0,-4.44978300928,0.158085445807,-15.6529610794,2.62080259643,-28.8042677999,0.0,899.063157299,0.768165201662,900.522947533,899.704152201
727,10780.0044141,-3.31126815397,-0.560280658821,0.0,5.80641106906,2.10413484617,0.0,-2.076963964,-0.394514268373,-16.0023671517,2.99029499088,-28.7580686407,0.0,898.437044268,9.26367935054,899.931027391,899.775933275
728,11220.7025612,-5.30641247902,0.942961843849,0.0,5.92052712677,2.86909035732,0.0,-2.94905358334,0.460250262247,-15.4371757532,2.58447770235,-28.8408332908,0.0,900.614712423,4.97933103165,899.634535718,899.893071318
